PLAYER NAME,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_BLK KICK,AVG_DEF TD,AVG_FAN PTS,AVG_FUMR,AVG_INT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_PASS_TDS,AVG_PASS_YDS,AVG_PTS VS.,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RET TD,AVG_RK,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_SACK,AVG_SAFE,AVG_TGT,AVG_XPA,AVG_XPM,AVG_YDS,BEST_RK,BLK KICK,BOOM,BUST,DEF TD,DEPTH,FAN PTS,FULL_SOS,FUMR,INT,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,PASS_TDS,PASS_YDS,PLAYOFF_SOS,POS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_AVG_RK,PPR_BEST_RK,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,PTS VS.,REC,REC_TDS,REC_YDS,RET TD,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,SACK,SAFE,SEASON_SOS,STARTER,STD.DEV_RK,TEAM,TGT,TIERS,WORST_RK,XPA,XPM,YDS
SAN FRANCISCO 49ERS,,,,,,,,,,,0.0,0.1,8.3,0.4,1.3,,,,,0.0,0.0,0.0,,,,0.0,189.0,,,,2.8,0.1,,,,,DST2,0.0,,,1.0,,141.0,9.0,6.0,22.0,,,,,0.0,0.0,5.0,DEF,3.6,1.0,2.0,2.3,1.0,10.0,,189.0,DST2,,,,,,,,162.0,163.3,10.0,150.0,0.0,,,,0.0,164.0,,,,48.0,1.0,15.0,,163.2,SF,,10.0,150.0,,,
SAQUON BARKLEY,,,,,,,,,,,,,13.0,,,,,,,0.0,0.0,,2.9,0.3,20.0,,42.0,17.6,0.4,68.7,,,4.3,,,,RB5,,23.0,8.0,,1.0,182.2,15.0,,,,,,,0.0,0.0,1.0,RB,6.1,2.0,5.0,1.7,2.0,13.0,15.9,38.0,RB6,223.2,6.0,3.0,6.0,1.4,2.0,10.0,14.0,16.1,3.0,8.0,,41.0,4.0,280.0,,13.0,247.0,6.0,962.0,,,28.0,62.0,14.6,PHI,60.0,3.0,6.0,,,
SCOTT MACDONELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,33.0,,,,,,,,,33.0,,108.3,103.0,113.0,3.9,9.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,,FA,,,,,,
SCOTT MILLER,,,,,,,,,,,,,1.7,,,,,,,,,,0.6,0.1,9.5,,,0.0,0.0,0.0,,,0.9,,,,,,0.0,79.0,,6.0,28.1,23.0,,,,,,,,,20.0,,184.7,173.0,211.0,9.4,12.0,199.0,2.3,,,39.1,181.7,170.0,189.0,10.0,11.0,196.0,,,,,,11.0,2.0,161.0,,,0.0,0.0,0.0,,,26.0,0.0,,PIT,16.0,,,,,
SEAN CLIFFORD,,,,,,,,,,,,,0.7,,,0.5,0.5,0.0,100%,,,,,,,,,1.5,0.0,-1.0,0.0,,,,,18.5,,,0.0,100.0,,2.0,1.3,6.0,,,1.0,1.0,0.0,100%,,,22.0,,62.6,48.0,76.0,10.8,7.0,77.0,,,,,,,,,,,,,,,,,,,,,3.0,0.0,-2.0,0.0,,1.0,0.0,,GB,,,,,,37.0
SEAN MCKEON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.2,,,,,,0.0,100.0,,0.0,0.0,9.0,,,,,,,,,14.0,,129.7,127.0,144.0,1.8,10.0,132.0,0.0,,,0.0,123.0,119.0,124.0,3.4,10.0,128.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,11.0,0.0,,DET,2.0,,,,,
SEAN TUCKER,,,,,,,,,,,,,0.6,,,,,,,0.0,0.0,,0.4,0.0,1.8,,393.0,3.0,0.0,4.6,,,0.4,,,,RB113,,0.0,100.0,,4.0,3.2,28.0,,,,,,,0.0,0.0,9.0,RB,112.6,85.0,115.0,13.1,10.0,141.0,1.0,388.0,RB115,5.2,113.1,81.0,116.0,14.2,10.0,144.0,410.0,339.8,15.0,293.0,,2.0,0.0,9.0,,417.0,15.0,0.0,23.0,,,30.0,0.0,352.5,TB,2.0,15.0,303.0,,,
SEATTLE SEAHAWKS,,,,,,,,,,,0.0,0.2,6.4,0.5,0.6,,,,,0.0,0.0,0.0,,,,0.0,318.0,,,,2.8,0.0,,,,,DST25,0.0,,,3.0,,109.0,7.0,8.0,11.0,,,,,0.0,0.0,20.0,DEF,21.5,6.0,23.0,4.5,4.0,27.0,,401.0,DST25,,,,,,,,383.0,290.9,14.0,210.0,0.0,,,,0.0,377.0,,,,47.0,0.0,6.0,,261.9,SEA,,14.0,187.0,,,
SHANE BUECHELE,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,16.0,,,0.0,0.0,0.0,0,,,19.0,,91.4,68.0,95.0,15.6,9.0,111.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,12.0,0.0,,BUF,,,,,,0.0
SHANE ZYLSTRA,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,9.0,,,,,,,,,14.0,,129.0,121.0,145.0,5.7,10.0,134.0,0.0,,,0.0,124.3,115.0,142.0,6.6,11.0,129.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,11.0,0.0,,DET,0.0,,,,,
SHEDRICK JACKSON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.5,,,,,,0.0,100.0,,0.0,0.0,27.0,,,,,,,,,23.0,,231.0,227.0,264.0,4.0,13.0,235.0,0.0,,,0.0,231.5,226.0,273.0,5.5,13.0,237.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,27.0,0.0,,CIN,1.0,,,,,
SKYLAR THOMPSON,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,NaN%,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,32.0,,,0.0,0.0,0.0,NaN%,,,32.0,,77.5,64.0,75.0,9.3,7.0,98.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,30.0,0.0,,MIA,,,,,,0.0
SKYY MOORE,,,,,,,,,,,,,2.3,,,,,,,0.0,0.0,,1.5,0.1,17.4,,374.0,0.2,0.0,1.6,,,2.7,,,,WR122,,0.0,86.0,,6.0,32.7,8.0,,,,,,,0.0,0.0,14.0,WR,123.8,92.0,118.0,13.7,9.0,169.0,3.8,426.0,WR123,53.7,122.7,95.0,122.0,14.7,9.0,167.0,347.0,328.0,14.0,264.0,,21.0,1.0,244.0,,345.0,3.0,0.0,23.0,,,6.0,7.0,328.8,KC,38.0,14.0,262.0,,,
SNOOP CONNER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,5.0,,,,,,,,,23.0,,165.3,156.0,,11.2,,181.0,,,,,169.0,162.0,189.0,7.9,12.0,180.0,,,,,,,,,,,,,,,,4.0,0.0,,DAL,,,,,,
SPENCER RATTLER,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,0.0,0.0,,,,,,387.0,0.0,0.0,0.0,0.0,,,,,0.0,QB47,,0.0,0.0,,3.0,0.0,11.0,,,0.0,0.0,0.0,0,0.0,0.0,8.0,QB,49.6,39.0,52.0,9.4,6.0,75.0,,387.0,QB47,,,,,,,,471.0,358.8,16.0,298.0,,,,,,431.0,0.0,0.0,0.0,0.0,,18.0,0.0,350.8,NO,,15.0,298.0,,,0.0
STANLEY MORGAN,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,100.0,,7.0,0.0,15.0,,,,,,,,,10.0,,222.5,197.0,250.0,18.4,13.0,249.0,0.0,,,0.0,225.8,211.0,251.0,15.0,13.0,250.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,21.0,0.0,,NO,0.0,,,,,
STEFON DIGGS,,,,,,,,,,,,,9.8,,,,,,,0.0,0.0,,6.3,0.5,69.6,,89.0,0.1,0.0,0.3,,,9.4,,,,WR27,,6.0,31.0,,1.0,166.8,31.0,,,,,,,0.0,0.0,16.0,WR,26.5,15.0,27.0,4.9,4.0,39.0,16.1,68.0,WR23,273.8,21.7,9.0,23.0,5.9,4.0,35.0,38.0,38.1,5.0,14.0,,107.0,8.0,1183.0,,50.0,1.0,0.0,5.0,,,32.0,50.0,50.3,HOU,160.0,6.0,28.0,,,
STEPHEN CARLSON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,20.0,,,,,,,,,16.0,,112.0,104.0,128.0,8.6,10.0,124.0,0.0,,,0.0,106.7,95.0,129.0,16.5,10.0,130.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,19.0,0.0,,CHI,0.0,,,,,
STEPHEN SULLIVAN,,,,,,,,,,,,,1.1,,,,,,,,,,1.1,0.0,11.4,,,0.0,0.0,0.0,,,2.2,,,,,,0.0,100.0,,3.0,12.5,4.0,,,,,,,,,1.0,,113.8,94.0,117.0,11.4,9.0,125.0,2.2,,,24.5,107.0,90.0,110.0,9.0,10.0,115.0,,,,,,12.0,0.0,125.0,,,0.0,0.0,0.0,,,8.0,0.0,,CAR,24.0,,,,,
STERLING SHEPARD,,,,,,,,,,,,,0.7,,,,,,,,,,0.7,0.1,3.8,,,0.1,0.0,0.4,,,1.5,,,,,,0.0,92.0,,5.0,10.3,21.0,,,,,,,,,24.0,,221.3,196.0,232.0,20.0,12.0,252.0,1.4,,,20.3,216.4,184.0,214.0,21.4,12.0,244.0,,,,,,10.0,1.0,57.0,,,1.0,0.0,6.0,,,16.0,0.0,,TB,22.0,,,,,
STETSON BENNETT,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,20.0,,,0.0,0.0,0.0,0,,,15.0,,75.7,58.0,78.0,8.6,8.0,90.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,17.0,0.0,,LAR,,,,,,0.0
STEVEN SIMS,,,,,,,,,,,,,0.9,,,,,,,,,,1.0,0.0,8.3,,,0.3,0.0,0.3,,,1.0,,,,,,0.0,100.0,,0.0,2.6,31.0,,,,,,,,,16.0,,225.7,205.0,249.0,19.1,13.0,251.0,1.9,,,5.6,224.3,205.0,258.0,19.5,13.0,251.0,,,,,,3.0,0.0,25.0,,,1.0,0.0,1.0,,,32.0,0.0,,HOU,3.0,,,,,
STONE SMARTT,,,,,,,,,,,,,1.3,,,,,,,,,,0.7,0.1,9.7,,,0.0,0.0,0.0,,,1.3,,,,,,0.0,92.0,,4.0,21.5,24.0,,,,,,,,,13.0,,90.8,80.0,91.0,6.9,8.0,101.0,2.0,,,32.5,90.3,81.0,88.0,6.2,9.0,99.0,,,,,,11.0,1.0,155.0,,,0.0,0.0,0.0,,,26.0,8.0,,LAC,21.0,,,,,
TAHJ WASHINGTON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,29.0,,,,,,,,,32.0,,172.8,148.0,174.0,18.9,11.0,209.0,0.0,,,0.0,166.1,143.0,169.0,16.1,11.0,195.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,12.0,0.0,,MIA,0.0,,,,,
TAMPA BAY BUCCANEERS,,,,,,,,,,,0.0,0.1,7.8,0.7,0.8,,,,,0.0,0.0,0.0,,,,0.0,355.0,,,,2.8,0.1,,,,,DST23,0.0,,,1.0,,133.0,26.0,12.0,13.0,,,,,0.0,0.0,24.0,DEF,21.0,7.0,22.0,4.5,4.0,26.0,,425.0,DST23,,,,,,,,362.0,277.4,14.0,190.0,0.0,,,,0.0,364.0,,,,48.0,1.0,22.0,,253.8,TB,,14.0,189.0,,,
TANNER HUDSON,,,,,,,,,,,,,3.4,,,,,,,0.0,0.0,,3.3,0.1,29.3,,394.0,0.0,0.0,0.0,,,4.2,,,,TE46,,0.0,64.0,,4.0,41.2,26.0,,,,,,,0.0,0.0,28.0,TE,47.1,34.0,47.0,6.3,6.0,61.0,6.7,409.0,TE46,80.2,44.2,28.0,46.0,6.8,7.0,58.0,355.0,325.7,14.0,235.0,,39.0,1.0,352.0,,354.0,0.0,0.0,0.0,,,23.0,9.0,335.0,CIN,50.0,14.0,266.0,,,
TANNER MCKEE,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,,0.0,0.0,17.0,,,0.0,0.0,0.0,0,,,13.0,,84.3,76.0,88.0,5.1,8.0,91.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,16.0,0.0,,PHI,,,,,,0.0
TANNER MCLACHLAN,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,26.0,,,,,,,,,28.0,,81.9,63.0,90.0,11.7,8.0,99.0,0.0,,,0.0,79.0,61.0,84.0,9.4,9.0,92.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,23.0,0.0,,CIN,0.0,,,,,
TAYLOR HEINICKE,,,,,,,,,,,,,14.0,,,27.2,14.8,0.8,54%,,,,,,,,,3.0,0.2,24.8,1.6,,,,,178.0,,,0.0,60.0,,3.0,70.0,14.0,,,136.0,74.0,4.0,54%,,,27.0,,69.1,59.0,69.0,5.9,7.0,78.0,,,,,,,,,,,,,,,,,,,,,15.0,1.0,124.0,8.0,,7.0,0.0,,ATL,,,,,,890.0
TAYSOM HILL,,,,,,,,,,,,,6.9,,,,,,,0.0,0.0,,2.1,0.1,18.2,,288.0,5.1,0.3,25.1,,,2.5,,,,TE20,,20.0,47.0,,2.0,110.5,13.0,,,,,,,0.0,0.0,5.0,TE,20.3,6.0,22.0,5.2,4.0,39.0,9.0,354.0,TE27,143.5,28.5,13.0,29.0,14.3,5.0,131.0,224.0,219.8,11.0,110.0,,33.0,2.0,291.0,,158.0,81.0,4.0,401.0,,,22.0,40.0,168.3,NO,40.0,10.0,78.0,,,
TEAGAN QUITORIANO,,,,,,,,,,,,,0.5,,,,,,,,,,0.3,0.0,4.7,,,0.0,0.0,0.0,,,0.4,,,,,,0.0,100.0,,4.0,3.3,7.0,,,,,,,,,32.0,,103.3,99.0,106.0,3.6,9.0,108.0,0.8,,,5.3,115.5,109.0,118.0,5.7,10.0,125.0,,,,,,2.0,0.0,33.0,,,0.0,0.0,0.0,,,1.0,0.0,,HOU,3.0,,,,,
TEE HIGGINS,,,,,,,,,,,,,8.0,,,,,,,0.0,0.0,,3.5,0.4,54.7,,73.0,0.0,0.0,0.0,,,6.3,,,,WR23,,25.0,50.0,,2.0,95.6,27.0,,,,,,,0.0,0.0,23.0,WR,24.0,18.0,23.0,3.6,4.0,34.0,11.5,80.0,WR28,137.6,28.3,20.0,28.0,3.3,4.0,38.0,52.0,51.6,6.0,35.0,,42.0,5.0,656.0,,43.0,0.0,0.0,0.0,,,27.0,33.0,44.4,CIN,76.0,5.0,35.0,,,
TEJHAUN PALMER,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,7.0,,,,,,,,,5.0,,189.3,138.0,228.0,36.4,12.0,218.0,0.0,,,0.0,181.7,138.0,229.0,31.3,12.0,210.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,14.0,0.0,,ARI,0.0,,,,,
TENNESSEE TITANS,,,,,,,,,,,0.0,0.1,6.0,0.5,0.4,,,,,,,0.0,,,,0.0,,,,,2.6,0.0,,,,,,0.0,,,1.0,,102.0,29.0,8.0,6.0,,,,,,,31.0,,28.9,22.0,30.0,2.7,5.0,32.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,45.0,0.0,23.0,,,TEN,,,,,,
TERRACE MARSHALL,,,,,,,,,,,,,1.5,,,,,,,0.0,0.0,,2.1,0.0,15.4,,395.0,0.0,0.0,0.0,,,3.7,,,,WR163,,0.0,86.0,,5.0,13.9,17.0,,,,,,,0.0,0.0,18.0,WR,154.6,126.0,152.0,16.2,10.0,181.0,3.7,390.0,WR160,32.9,150.7,124.0,154.0,14.5,10.0,173.0,459.0,360.4,15.0,311.0,,19.0,0.0,139.0,,469.0,0.0,0.0,0.0,,,13.0,0.0,368.8,CAR,33.0,16.0,340.0,,,
TERRENCE FRANKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,33.0,,,,,,,,,33.0,,89.3,84.0,102.0,5.6,9.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,0.0,,FA,,,,,,
TERRY MCLAURIN,,,,,,,,,,,,,7.3,,,,,,,0.0,0.0,,4.6,0.2,58.9,,89.0,0.0,0.0,0.0,,,7.8,,,,WR33,,6.0,19.0,,1.0,124.2,13.0,,,,,,,0.0,0.0,28.0,WR,32.5,24.0,33.0,3.6,5.0,39.0,12.0,68.0,WR30,203.2,29.9,20.0,30.0,3.1,4.0,35.0,56.0,56.4,6.0,35.0,,79.0,4.0,1002.0,,67.0,0.0,0.0,0.0,,,4.0,25.0,67.7,WAS,132.0,6.0,43.0,,,
THEO JOHNSON,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,352.0,0.0,0.0,0.0,,,0.0,,,,TE40,,0.0,0.0,,2.0,0.0,25.0,,,,,,,0.0,0.0,3.0,TE,40.4,32.0,39.0,4.9,6.0,50.0,0.0,348.0,TE39,0.0,38.7,28.0,39.0,4.6,6.0,49.0,324.0,295.3,13.0,225.0,,0.0,0.0,0.0,,327.0,0.0,0.0,0.0,,,31.0,0.0,305.0,NYG,0.0,13.0,247.0,,,
TIM BOYLE,,,,,,,,,,,,,5.0,,,25.7,16.0,1.3,62%,,,,,,,,,1.3,0.0,1.7,3.0,,,,,120.0,,,0.0,100.0,,0.0,14.9,27.0,,,77.0,48.0,4.0,62%,,,28.0,,96.4,86.0,98.0,8.2,9.0,109.0,,,,,,,,,,,,,,,,,,,,,4.0,0.0,5.0,9.0,,23.0,0.0,,HOU,,,,,,360.0
TIM JONES,,,,,,,,,,,,,0.5,,,,,,,,,,0.6,0.0,4.9,,,0.0,0.0,0.0,,,1.1,,,,,,0.0,100.0,,7.0,8.3,32.0,,,,,,,,,21.0,,225.4,209.0,238.0,11.2,12.0,238.0,1.1,,,19.3,225.4,211.0,244.0,12.2,12.0,241.0,,,,,,11.0,0.0,83.0,,,0.0,0.0,0.0,,,31.0,0.0,,JAC,18.0,,,,,
TIM PATRICK,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,378.0,0.0,0.0,0.0,,,0.0,,,,WR127,,0.0,0.0,,5.0,0.0,19.0,,,,,,,0.0,0.0,8.0,WR,119.1,93.0,128.0,11.3,10.0,142.0,0.0,409.0,WR129,0.0,121.0,96.0,129.0,11.8,10.0,145.0,358.0,327.9,14.0,266.0,,0.0,0.0,0.0,,350.0,0.0,0.0,0.0,,,28.0,0.0,326.2,DEN,0.0,14.0,263.0,,,
TIP REIMAN,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,0.0,0.0,,391.0,0.0,0.0,0.0,,,0.0,,,,TE73,,0.0,0.0,,2.0,0.0,11.0,,,,,,,0.0,0.0,11.0,TE,65.6,56.0,67.0,7.9,7.0,78.0,0.0,391.0,TE71,0.0,61.7,55.0,67.0,5.4,8.0,72.0,472.0,381.1,16.0,371.0,,0.0,0.0,0.0,,470.0,0.0,0.0,0.0,,,16.0,0.0,385.0,ARI,0.0,16.0,374.0,,,
TJ HOCKENSON,,,,,,,,,,,,,8.3,,,,,,,0.0,0.0,,6.3,0.3,64.0,,195.0,0.0,0.0,0.0,,,8.5,,,,TE16,,20.0,13.0,,1.0,124.0,3.0,,,,,,,0.0,0.0,6.0,TE,15.3,8.0,14.0,3.2,3.0,23.0,14.6,172.0,TE13,219.0,13.8,5.0,13.0,3.0,3.0,21.0,114.0,115.2,8.0,57.0,,95.0,5.0,960.0,,120.0,0.0,0.0,0.0,,,3.0,40.0,125.8,MIN,127.0,9.0,85.0,,,
TOMMY DEVITO,,,,,,,,,,,,,9.7,,,17.8,11.4,0.3,64%,,,,,,,,,3.6,0.1,19.5,3.7,,,,,110.1,,,0.0,67.0,,3.0,96.5,9.0,,,178.0,114.0,3.0,64%,,,1.0,,65.7,52.0,70.0,7.3,7.0,78.0,,,,,,,,,,,,,,,,,,,,,36.0,1.0,195.0,37.0,,22.0,11.0,,NYG,,,,,,1101.0
TOMMY HUDSON,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,13.0,,,,,,,,,5.0,,120.2,110.0,141.0,6.5,10.0,130.0,0.0,,,0.0,109.2,104.0,117.0,8.0,10.0,125.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,22.0,0.0,,NO,0.0,,,,,
TOMMY SWEENEY,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.0,,0.0,0.0,20.0,,,,,,,,,16.0,,128.5,126.0,146.0,2.5,10.0,131.0,0.0,,,0.0,134.5,133.0,153.0,1.5,11.0,136.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,,19.0,0.0,,CHI,0.0,,,,,
TOMMY TREMBLE,,,,,,,,,,,,,2.3,,,,,,,0.0,0.0,,1.4,0.2,12.1,,381.0,0.0,0.0,0.0,,,2.0,,,,TE56,,0.0,71.0,,2.0,37.4,4.0,,,,,,,0.0,0.0,1.0,TE,55.4,41.0,63.0,8.8,7.0,72.0,3.8,391.0,TE57,60.4,56.1,44.0,60.0,8.8,7.0,72.0,408.0,358.6,15.0,313.0,,23.0,3.0,194.0,,423.0,0.0,0.0,0.0,,,8.0,14.0,352.4,CAR,32.0,15.0,304.0,,,
TONY JONES,,,,,,,,,,,,,3.6,,,,,,,,,,1.0,0.0,5.3,,,3.7,0.3,13.6,,,1.4,,,,,,0.0,67.0,,0.0,25.2,25.0,,,,,,,,,13.0,,157.5,140.0,161.0,8.9,11.0,166.0,4.6,,,32.2,156.3,146.0,168.0,7.1,11.0,164.0,,,,,,7.0,0.0,37.0,,,26.0,2.0,95.0,,,26.0,17.0,,ARI,10.0,,,,,
TONY POLLARD,,,,,,,,,,,,,9.9,,,,,,,0.0,0.0,,3.2,0.0,18.3,,117.0,14.8,0.4,59.1,,,3.9,,,,RB26,,6.0,0.0,,1.0,167.6,11.0,,,,,,,0.0,0.0,6.0,RB,26.4,19.0,26.0,3.8,5.0,36.0,13.1,121.0,RB27,222.6,26.5,20.0,26.0,4.2,5.0,37.0,84.0,85.1,7.0,67.0,,55.0,0.0,311.0,,77.0,252.0,6.0,1005.0,,,13.0,50.0,79.9,TEN,67.0,7.0,63.0,,,
TRAVIS ETIENNE,,,,,,,,,,,,,13.2,,,,,,,0.0,0.0,,3.4,0.1,28.0,,45.0,15.7,0.6,59.3,,,4.3,,,,RB9,,31.0,6.0,,1.0,224.4,30.0,,,,,,,0.0,0.0,26.0,RB,9.2,5.0,9.0,2.0,2.0,14.0,16.6,42.0,RB7,282.4,8.0,5.0,7.0,1.7,2.0,12.0,22.0,23.7,4.0,13.0,,58.0,1.0,476.0,,21.0,267.0,11.0,1008.0,,,27.0,63.0,24.9,JAC,73.0,4.0,13.0,,,
TRAVIS HOMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,100.0,,0.0,,18.0,,,,,,,,,12.0,,177.5,176.0,,1.5,,179.0,,,,,179.0,175.0,201.0,4.0,12.0,183.0,,,,,,,,,,,,,,,,21.0,0.0,,CHI,,,,,,
TRAVIS KELCE,,,,,,,,,,,,,8.4,,,,,,,0.0,0.0,,6.2,0.3,65.6,,78.0,0.0,0.0,0.0,,,8.1,,,,TE2,,13.0,20.0,,1.0,126.4,5.0,,,,,,,0.0,0.0,23.0,TE,2.2,1.0,2.0,1.3,1.0,7.0,14.6,78.0,TE2,219.4,2.0,1.0,2.0,1.0,1.0,6.0,28.0,30.7,4.0,25.0,,93.0,5.0,984.0,,32.0,0.0,0.0,0.0,,,2.0,60.0,34.0,KC,121.0,4.0,25.0,,,
TRAYVEON WILLIAMS,,,,,,,,,,,,,0.5,,,,,,,0.0,0.0,,0.4,0.0,0.6,,383.0,0.9,0.0,4.1,,,0.5,,,,RB109,,0.0,100.0,,3.0,7.9,24.0,,,,,,,0.0,0.0,29.0,RB,106.2,90.0,108.0,8.6,10.0,124.0,0.9,400.0,RB110,14.9,105.9,93.0,109.0,9.1,10.0,124.0,389.0,355.6,15.0,316.0,,7.0,0.0,10.0,,390.0,15.0,0.0,69.0,,,17.0,0.0,356.5,CIN,9.0,15.0,316.0,,,
TRE TUCKER,,,,,,,,,,,,,3.3,,,,,,,0.0,0.0,,1.2,0.1,20.7,,347.0,0.6,0.0,4.8,,,2.1,,,,WR119,,8.0,77.0,,4.0,52.8,18.0,,,,,,,0.0,0.0,22.0,WR,113.3,95.0,122.0,10.9,10.0,142.0,4.5,414.0,WR121,71.8,117.0,100.0,123.0,10.9,9.0,147.0,343.0,317.5,14.0,272.0,,19.0,2.0,331.0,,341.0,10.0,0.0,77.0,,,17.0,8.0,307.3,LV,34.0,14.0,266.0,,,
TRENT SHERFIELD,,,,,,,,,,,,,0.9,,,,,,,0.0,0.0,,0.6,0.1,5.1,,388.0,0.0,0.0,0.0,,,1.3,,,,WR170,,0.0,100.0,,4.0,14.6,10.0,,,,,,,0.0,0.0,3.0,WR,163.5,136.0,157.0,36.5,10.0,262.0,1.5,387.0,WR167,25.6,163.4,135.0,157.0,36.9,10.0,262.0,479.0,373.8,16.0,357.0,,11.0,1.0,86.0,,484.0,0.0,0.0,0.0,,,24.0,0.0,382.2,MIN,22.0,16.0,372.0,,,
TRENT TAYLOR,,,,,,,,,,,,,-0.1,,,,,,,,,,0.0,0.0,0.0,,,0.1,0.0,-0.1,,,0.1,,,,,,0.0,100.0,,0.0,-2.2,2.0,,,,,,,,,9.0,,235.8,228.0,246.0,6.7,13.0,247.0,-0.1,,,-2.2,233.2,227.0,250.0,4.3,13.0,238.0,,,,,,0.0,0.0,0.0,,,1.0,0.0,-2.0,,,3.0,0.0,,SF,2.0,,,,,
